   ,ID,COMPANYCODE,CHINESENAME,LASTCHINESENAME,TRADITIONALCHINESENAME,LASTTRADITIONALCHINESENAME,ENGLISHNAME,LASTENGLISHNAME,BUSINESSLICENSE,COMPANYREGISTRATIONTYPES,CHINESEADDRESS,TRADITIONALADDRESS,ENGLISHADDRESS,LEGAL,DATEESTABLISHMENT,BUSINESSSCOPE,BUSINESSSTARTDATE,BUSINESSENDDATE,AUTHORISEDSHARECAPITAL,CURRENCY,COMPANYTYPE,HELD,BUSINESSCONDITIONS,GENERATIONMANAGEMENT,AUTHORISEDSHARECAPITALNUMBER,MDM_CODE,UPDATECREATEDATE
551,8ab4ffdd3246d737013246f0b165025a,,勇峰有限公司,,勇峰有限公司,,Valiant Peak Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2008/8/8,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
552,8ab4ff98325219210132521b09f30191,VAN_0034,凯欣企业有限公司,,凱欣企業有限公司,,Victory Joy Enterprises Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town, Tortola; British Virgin Islands",,2008/1/31,<CLOB>,,,,,私营公司,全资子公司,经营中[营运],,50000,,2012/6/13
553,4028807b33fcda390133fdb773550369,,辽宁光明会计师事务所有限责任公司,,,,,,,,,,,,,<CLOB>,,,,,,,,,,,
554,4028807b33fcda390133fddbdd7203dc,,华润深国投信托有限公司,,華潤深國投信托有限公司,,,,4.40301E+14,中国,,,,蒋伟;蔣偉;Jiang Wei,1982/8/24,<CLOB>,1982/8/24,2032/8/24,2630000000,,有限责任公司,,经营中[营运],华润金融控股有限公司 華潤金融控股有限公司 China Resources Capital Holdings Company Limited,,,
555,8ab4ffad3237a665013237a778230011,,,,,,Bosco Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2006/7/13
556,8ab4ffad3237a665013237a778c60012,,,,,,Bosco Secretaries Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2006/7/13
557,8ab4ffad3237a665013237a7799d0013,,,,,,Boxing Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2000/7/22
558,8ab4ffad3237a665013237a77a0f0014,,,,,,Boxing Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/10
559,8ab4ffad3237a665013237a77a680015,,,,,,Boxing Secretaries Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/10
560,8ab4ffad3237a665013237a77ac40016,,,,,,Boyee Jewellery Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/7/19
561,8ab4ffad3237a665013237a7ee7e0159,,,,,,Sorich Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2002/5/13
562,8ab4ffad3237a665013237a7a994009a,,,,,,Jinnery Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/11/13
563,8ab4ffad3237a665013237a7a9f7009b,,积善堂,,積善堂,,Ji Sham Tarng,,,,,,,,,<CLOB>,,,,,,,,,,,2000/4/17
564,8ab4ffad3237a665013237a7aa48009c,,,,,,Join Sky Holdings Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/10
565,8ab4ffad3237a665013237a7aa9e009d,,中记,,中記,,Jong Kee,,,,,,,,,<CLOB>,,,,,,,,,,,2000/4/17
566,8ab4ffdd3246d737013246efcf4f00a9,,华润集团(微电子)有限公司,,華潤集團(微電子)有限公司,,CRH (MICROELECTRONICS) LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2011/7/8,<CLOB>,,,,,私营公司,,经营中[营运],,100000000,,
567,8ab4ffdd3246d737013246f022520163,,木棉花酒店管理有限公司,,木棉花酒店管理有限公司,柏濤投資有限公司,Kapok Hotel Management Limited,Global Ever Investments Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/7/9,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
568,8ab4ff98325219210132521ab30e011c,CRNF_0036,五丰储运服务有限公司,,五豐儲運服務有限公司,,Ng Fung Transport & Storage Service Limited,,,香港,,,"Flat L, 10/F, Valiant Industrial Centre; 2-12 Au Pui Wan Street; Fo Tan, Shatin; New Territories; Hong Kong; People's Republic of China",,1998/5/29,<CLOB>,,,,,私营股份公司,全资子公司,经营中[营运],,5000000,,2011/11/28
569,8ab4ffdd3246d737013246efc9dc00a4,,泽安发展有限公司,,澤安發展有限公司,,LEADCHOICE DEVELOPMENT LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1986/8/5,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
570,8ab4ffdd3246d737013246f0ab62024c,,思迪展览工程有限公司,,思迪展覽工程有限公司,欣詠發展有限公司,C D Contractor & Design Company Limited,Up Wing Development Limited,,香港,,,"Room 4206-10, 42/F; China Resources Building; 26 Harbour Road; Wanchai, Hong Kong; People's Republic of China",,1988/7/12,<CLOB>,,,,,私营股份公司,,辞职服务,,1000000,,
571,8ab4ffdd3246d737013246f013ac0140,,襄樊华润燃气(香港)有限公司,,襄樊華潤燃氣(香港)有限公司,,Xiangfan China Resources Gas (Hong Kong) Limited,,,香港,,,"Room 1901-5, 19/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong",,2009/5/27,<CLOB>,,,,,私营股份公司,,辞职服务,,10000,,
572,8ab4ffdd3246d737013246f0510d01c8,,利扬发展有限公司,,利揚發展有限公司,,Nicexpand Development Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1993/4/27,<CLOB>,,,,,私营股份公司,,经营中[营运],,1000000,,
573,8ab4ffdd3246d737013246f0b968026d,,清耀有限公司,,清耀有限公司,,Clearglory Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2008/8/18,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
574,8ab4ffdd3246d737013246f0433f01a8,,祥翔有限公司,,祥翔有限公司,,VISION HOPE LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/6/18,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
575,4028807b3222e0fd013224c98adc0e81,HYJT-2011-09-01-1654,亨辉国际有限公司,,,,,,,中国,,,,,,<CLOB>,,,,,,,,,,,
576,8ab4ffdd3246d737013246efd05600ab,,华润集团(电力)有限公司,,華潤集團(電力)有限公司,,CRH (Power) Limited,FINETEX INTERNATIONAL LIMITED,,英属处女岛,,,"P.O. Box 71, Craigmuir Chambers; Road Town, Tortola; British Virgin Islands",,1994/1/25,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
577,8ab4ffdd3246d737013246efcffa00aa,,,,,,Argo Luck Limited,,,英属处女岛,,,"Sea Meadow House, Blackburne Highway; P.O. Box 116, Road Town, Tortola; British Virgin Islands",,1993/2/23,<CLOB>,,,,,私营公司,,已删除,,50000,,
578,8ab4ffad3237a665013237a7c07100df,,远东玻璃工业公司,,遠東玻璃工業公司,,Orient Glass Industry Ltd.,,,,,,,,,<CLOB>,,,,,,,,,,,2000/3/29
579,8ab4ffdd3246d737013246f097820221,,华润新能源第二风能有限公司,,華潤新能源第二風能有限公司,傑策投資有限公司,CHINA RESOURCES NEW ENERGY SECOND WIND POWER LIMITED,SMART FRONT INVESTMENTS LIMITED,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2011/1/19,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
580,8ab4ffdd3246d737013246efde9400c7,,华润战略投资有限公司,,華潤戰略投資有限公司,滙輝創富有限公司,China Resources Strategic Investment Company Limited,Real Bright Creation Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/9/3,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
581,8ab4ffdd3246d737013246efea1900e1,,,,,,LOGIC MANUFACTURING CORPORATION LIMITED,Noble Development Inc.,,英属处女岛,,,"Trident Chambers; P.O. Box 146; Road Town, Tortola; British Virgin Islands",,1994/4/26,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
582,8ab4ffdd3246d737013246eff5be00fc,,雲南华润燃气(香港)有限公司,,雲南華潤燃氣(香港)有限公司,,Yunnan China Resources Gas (Hong Kong) Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2010/5/26,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
583,8ab4ffdd3246d737013246f023920166,,宝林投资有限公司,,寶林投資有限公司,,Precious Wood Investments Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2007/7/5,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
584,8ab4ffdd3246d737013246efc95400a3,,帝鸿有限公司,,帝鴻有限公司,,KINGSWORTH LIMITED,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1987/1/9,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
585,8ab4ffdd3246d737013246ef87c6001f,,华润水泥(田阳)控股有限公司,,華潤水泥(田陽)控股有限公司,,China Resources Cement (Tianyang) Holdings Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/4/3,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
586,8ab4ffdd3246d737013246f0959d021c,,立威控股有限公司,,立威控股有限公司,,LEAD POWER HOLDINGS LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2011/1/7,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
587,8ab4ffdd3246d737013246efb53a0079,,荣迅有限公司,,榮迅有限公司,,FAST BRILLIANT LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2008/8/8,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
588,8ab4ffdd3246e3d3013246ec7a78009c,,中国石化上海石油化工股份有限公司,,中國石化上海石油化工股份有限公司,,Sinopec Shanghai Petrochemical Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/8/27
589,8ab4ffdd3246d737013246f09548021b,,元盛有限公司,,元盛有限公司,,PRIME THRIVE LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2011/2/8,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
590,8ab4ffdd3246d737013246f0536401cd,,超平有限公司,,超平有限公司,,Supreme Plan Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1988/7/19,<CLOB>,,,,,私营股份公司,,经营中[营运],,500000,,
591,8ab4ffdd3246d737013246efed6000e9,,燃气投资(一)有限公司,,燃氣投資(一)有限公司,,Gas Investment (1) Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2009/7/7,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
592,8ab4ffdd3246d737013246f02f0b017c,,傑庭有限公司,,傑庭有限公司,,BRILLIANT PALACE LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2005/6/13,<CLOB>,,,,,私营公司,,辞职服务,,500000000,,
593,8ab4ffdd3246d737013246f0444b01ab,,利驰有限公司,,利馳有限公司,,UPSCALE LIMITED,,,香港,,,"46/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2007/12/4,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
594,8ab4ffdd3246d737013246f0d1a80284,,精艺贸易有限公司,,精藝貿易有限公司,,Finarts Trading Company Limited,Finarts Trading Company Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1984/7/6,<CLOB>,,,,,私营股份公司,,经营中[营运],,68800000,,
595,8ab4ffdd3246d737013246efe5ff00d6,,,,,,AUSFORD WORLDWIDE LIMITED,,,英属处女岛,,,"Trident Chambers; P.O. Box 146; Road Town, Tortola; British Virgin Islands",,1994/1/5,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
596,8ab4ffdd3246d737013246f01736014a,,阳泉华润燃气(香港)有限公司,,陽泉華潤燃氣(香港)有限公司,,Yangquan China Resources Gas (Hong Kong) Limited,,,香港,,,"Room 1901-5, 19/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong",,2009/5/27,<CLOB>,,,,,私营股份公司,,辞职服务,,10000,,
597,8ab4ffdd3246d737013246f0abdd024d,,隆地企业有限公司,,隆地企業有限公司,,Longdation Enterprises Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1982/3/19,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
598,8ab4ffdd3246d737013246f0ac4c024e,,宏享有限公司,,宏享有限公司,,Kampac Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1994/9/8,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
599,8ab4ffdd3246d737013246f02663016c,,德铭有限公司,,德銘有限公司,,Tekming Limited,,,英属处女岛,,,"Pasea Estate, Road Town; Tortola; British Virgin Islands",,2005/9/2,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
600,8ab4ffdd3246e3d3013246ec7ac5009d,,,,,,Sison Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2008/2/14
601,8ab4ffdd3246e3d3013246ec7b23009e,,,,,,Sitko Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2011/5/20
602,8ab4ffdd3246e3d3013246ec7b6a009f,,永思有限公司,,永思有限公司,,Smart Key Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2011/6/16
603,8ab4ff98325219210132521ac85c013b,PRIMESKY,,,,,Prime Sky Investments Limited,,,英属处女岛,,,,,2007/7/10,<CLOB>,,,,,私营公司,,失去客户联系,,,,2007/11/7
604,8ab4ff98325219210132521aafd50117,NFHH,德信行食品有限公司,,德信行食品有限公司,五豐行(控股)有限公司,Teck Soon Hong Foodstuff Company Limited,Ng Fung Hong (Holdings) Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1994/1/20,<CLOB>,,,,,私营股份公司,,经营中[营运],,2000000,,
605,8ab4ffdd3246d737013246f0b7590269,,皓盈有限公司,,皓盈有限公司,,Brimful Bright Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2008/8/8,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
606,8ab4ffdd3246d737013246f02051015f,,华润白洋淀有限公司,,華潤白洋淀有限公司,華潤司徒 (白洋淀) 聯合有限公司,China Resources Baiyangdian Company Limited,China Resources / Szeto (Baiyangdian) Joint Veuture Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1993/9/14,<CLOB>,,,,,私营股份公司,,经营中[营运],,20010000,,
607,8ab4ffdd3246d737013246f020d00160,,,,,,Greatmind Investments Limited,,,马来西亚,,,"No. 148 Xi Wan Road,; Guangzhou; People's Republic of China",,2004/12/23,<CLOB>,,,,,私营公司,,经营中[营运],,10000,,
608,8ab4ffdd3246d737013246efc07e0090,,金润石油化工有限公司,,金潤石油化工有限公司,,Golden Resources Petrochemicals Company Limited,,,香港,,,"Room 1501, 15/F, AXA Centre; Gloucester Road; Wanchai; Hong Kong",,1985/3/22,<CLOB>,,,,,私营股份公司,,辞职服务,,1600000,,
609,8ab4ffdd3246d737013246efcd1900a7,,华润资产管理有限公司,,華潤資產管理有限公司,,China Resources Asset Management Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1996/7/23,<CLOB>,,,,,私营股份公司,,经营中[营运],华润金融控股有限公司 華潤金融控股有限公司 China Resources Capital Holdings Company Limited,50000000,,2011/12/2
610,8ab4ffdd3246d737013246efc693009c,,华润营造(工程)有限公司,,華潤營造(工程)有限公司,遠安建材有限公司,CHINA RESOURCES CONSTRUCTION (ENGINEERING) COMPANY LIMITED,Realty Long Building Materials Company Limited,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1989/2/17,<CLOB>,,,,,私营股份公司,,撤销注册中,,10000,,
611,8ab4ffdd3246d737013246efdd3100c5,,华润公司,,華潤公司,,China Resources Co,,,香港,,,"49/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,1948/12/18,<CLOB>,,,,,有限合伙企业,,经营中[营运],,,,
612,8ab4ffdd3246d737013246efae20006a,,恩耀有限公司,,恩耀有限公司,,Flavour Glory Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2003/1/2,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
613,8ab4ffdd3246d737013246f062df01ef,,,,,,FIRSTAR LIMITED,,,英属处女岛,,,"Pasea Estate, Road Town; Tortola; British Virgin Islands",,2007/4/19,<CLOB>,,,,,私营公司,,经营中[营运],,0,,
614,8ab4ffad3237a665013237a7c0c700e0,,,,,,"Otsuka Pharmaceutical Co., Ltd.",,,,,,,,,<CLOB>,,,,,,,,,,,2005/4/8
615,8ab4ffad3237a665013237a7c11d00e1,,,,,,Overseas Management Company Trust (B.V.I.) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2011/1/12
616,8ab4ffad3237a665013237a7c15f00e2,,,,,,BANQUE PARIBAS,,,,,,,,,<CLOB>,,,,,,,,,,,2000/5/19
617,8ab4ffad3237a665013237a7c1c900e3,,信华行有限公司,,信華行有限公司,,Paul & Sam Company Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2003/4/7
618,8ab4ffad3237a665013237a7c22100e4,,,,,,Peking Jewellery Corporation,,,,,,,,,<CLOB>,,,,,,,,,,,2001/7/19
619,8ab4ffad3237a665013237a7c27b00e5,,,,,,Pioneer Concrete (Hong Kong) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2002/5/13
620,8ab4ffad3237a665013237a7c2db00e6,,,,,,Pioneer Secretaries Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/8/10
621,8ab4ffad3237a665013237a7c31900e7,,总统织造厂,,總統織造廠,,President Knitting Mill,,,,,,,,,<CLOB>,,,,,,,,,,,2000/7/10
622,8ab4ffad3237a665013237a7c3d800e9,,,,,,Primus Nominees Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/11/7
623,8ab4ffad3237a665013237a7c4db00ec,,,,,,Puli Investment Corp.,,,,,,,,,<CLOB>,,,,,,,,,,,2001/11/29
624,8ab4ffad3237a665013237a7c44000ea,,,,,,Prince Nice Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2004/7/15
625,8ab4ffad3237a665013237a7c48200eb,,,,,,Project Management Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2001/8/10
626,8ab4ffad3237a665013237a7c53300ed,,,,,,PricewaterhouseCoopers,,,,,,,,,<CLOB>,,,,,,,,,,,2002/7/26
627,8ab4ffad3237a665013237a7c5df00ef,,,,,,Quijano and Associates,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/8
628,8ab4ffad3237a665013237a7c63800f0,,,,,,Rabobank,,,,,,,,,<CLOB>,,,,,,,,,,,2000/5/19
629,8ab4ffad3237a665013237a7c69200f1,,,,,,Rainbow Textiles (Holdings) Ltd.,,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/16
630,8ab4ffad3237a665013237a7c6e500f2,,,,,,"Messrs. Raymond Y.K. Tse & Co., Certified Public Accountants",,,,,,,,,<CLOB>,,,,,,,,,,,2001/10/20
631,8ab4ffad3237a665013237a7c74000f3,,,,,,Ready Mixed Concrete (Tianhe) Limited,,,,,,,,,<CLOB>,,,,,,,,,,,2002/5/13
632,4028807b3204409501320527680a0499,VAN_0111,苏果超市（淮南）有限公司,,蘇果超市（淮南）有限公司,,,,3.404E+12,中国,朝阳路与陈同路义叉口东北角科技大厦,,,马嘉樑;馬嘉樑;,2003/9/27,<CLOB>,2003/9/27,,4000000,,有限责任公司,非全资子公司,经营中[营运],,,,
633,4028807b32044095013204c3d4eb0161,VAN_0127,苏果超市（高邮）有限公司,,蘇果超市（高郵）有限公司,,,,3.21084E+12,中国,高邮市琵琶东路瑞和阳光城商业楼,,,马嘉樑;馬嘉樑;,2005/11/17,<CLOB>,2005/11/17,,5000000,,有限责任公司,非全资子公司,经营中[营运],,,,
634,8ab4ffdd3246d737013246f02778016f,,,,,,New Source Developments Limited,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2000/12/20,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
635,8ab4ffdd3246d737013246ef86d4001c,,华润水泥(桂平)控股有限公司,,華潤水泥(桂平)控股有限公司,,China Resources Cement (Guiping) Holdings Limited,,,香港,,,"44/F, China Resources Building; 26 Harbour Road; Wanchai; Hong Kong; People's Republic of China",,2008/2/13,<CLOB>,,,,,私营股份公司,,经营中[营运],,10000,,
636,8ab4ffdd3246d737013246f027d90170,,骏高投资有限公司,,駿高投資有限公司,,Denco Investment Limited,,,英属处女岛,,,"Pasea Estate, Road Town; Tortola; British Virgin Islands",,2003/8/29,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
637,8ab4ffad3237a665013237a7820b002c,,中国南洋进出口有限公司,,中國南洋進出口有限公司,,"China Nanyang Imp. & Exp. Co., Ltd.",,,,,,,,,<CLOB>,,,,,,,,,,,2005/2/1
638,8ab4ffad3237a665013237a7c87e00f7,,中艺弥敦分行,,中藝彌敦分行,,Chinese Arts & Crafts Nathan Branch,,,,,,,,,<CLOB>,,,,,,,,,,,2002/2/21
639,8ab4ffdd3246d737013246efeb0b00e3,,,,,永揚企業有限公司,L & M International Limited,Wincorp Enterprises Limited,,香港,,,"12/F, Kornhill Plaza - Office Tower; 1 Kornhill Road; Quarry Bay, Hong Kong; People's Republic of China",,1994/6/7,<CLOB>,,,,,私营股份公司,,撤销注册中,,10000,,
640,8ab4ffdd3246d737013246f00366011c,,广正有限公司,,廣正有限公司,,COSMOS CENTRAL LIMITED,,,英属处女岛,,,"P.O. Box 957, Offshore Incorporations Centre; Road Town; Tortola; British Virgin Islands",,2009/4/3,<CLOB>,,,,,私营公司,,经营中[营运],,50000,,
